id_,wiki_id,label_zh,label_ru,xinhua,country,type,levenstein_abs,levenstein_norm,jaccard
18992,2415430,别谢季,Беседь,别谢季,Russia,river,0,0.0,1.0
18993,2415452,纳拉奇,Нарочь,娜萝奇,Belarus,river,2,0.6666666666666666,0.2
18994,2361888,乌夏卡,Ушайка,乌沙伊卡,Russia,river,2,0.5,0.4
18995,2368048,特斯,Тес-Хем,捷丝赫姆,Russia,river,4,1.0,0.0
18996,2369669,奥赫塔,Охта,奥赫塔,Russia,river,0,0.0,1.0
18997,2369980,贝斯特拉亚,Быстрая,贝斯特拉亚,Russia,river,0,0.0,1.0
18998,2388517,奇奇克利亚,Чичеклея,奇切克列亚,Ukraine,river,2,0.4,0.42857142857142855
18999,2909294,大尤克萨,Большая Юкса,博利沙亚·尤克萨,Russia,river,5,0.625,0.3333333333333333
19000,4199208,伊利兹斯科耶,Илезское,伊列兹斯科耶,Russia,settlement,1,0.16666666666666666,0.7142857142857143
19001,4199214,伊廖克-科沙雷,Илек-Кошарское,伊列克科沙尔斯科耶,Russia,settlement,6,0.6666666666666666,0.3333333333333333
19002,4199284,伊利尔,Илирское,伊利尔斯科耶,Russia,settlement,3,0.5,0.5
19003,4199778,伊利因斯科耶,Ильинское,伊利恩斯科耶,Russia,settlement,1,0.16666666666666666,0.7142857142857143
19004,4199886,伊利基诺,Илькинское,伊利金斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19005,4200001,伊利亚-维索科沃,Илья-Высоковское,伊利亚·维索科夫斯科耶,Russia,settlement,5,0.45454545454545453,0.46153846153846156
19006,4238874,红十月,Краснооктябрьское,克拉斯诺奥克佳布里斯科耶,Russia,settlement,12,1.0,0.0
19007,4238910,赤焰,Краснопламенское,克拉斯诺普拉缅斯科耶,Russia,settlement,10,1.0,0.0
19008,4238975,红波利亚纳,Краснополянское,克拉斯诺波良斯科耶,Russia,settlement,8,0.8888888888888888,0.07692307692307693
19009,4239002,克拉斯诺列琴卡,Краснореченское,克拉斯诺列琴斯科耶,Russia,settlement,3,0.3333333333333333,0.6
19010,4239010,红罗格,Краснорогское,克拉斯诺罗格斯科耶,Russia,settlement,7,0.7777777777777778,0.2
19011,4239055,克拉斯诺耶,Красносельское,克拉斯诺谢利斯科耶,Russia,settlement,4,0.4444444444444444,0.5555555555555556
19012,4239056,克拉斯诺耶,Красносельское,克拉斯诺谢利斯科耶,Russia,settlement,4,0.4444444444444444,0.5555555555555556
19013,4106814,大托帕利,Великотопальское,韦利科托帕利斯科耶,Russia,settlement,6,0.6666666666666666,0.3
19014,4106983,韦利日奇,Вельжичское,韦利日奇斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19015,4107035,韦利亚米诺瓦,Вельяминовское,韦利亚米诺夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19016,4107070,文格罗夫卡,Венгеровское,文格罗夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19017,4107080,文格尔卡,Венгерское,文格尔斯科耶,Russia,settlement,3,0.5,0.42857142857142855
19018,4107609,韦列布斯克,Веребское,韦列布斯科耶,Russia,settlement,2,0.3333333333333333,0.5714285714285714
19019,4107664,韦连卡,Веренское,韦连斯科耶,Russia,settlement,3,0.6,0.3333333333333333
19020,4107745,韦列季耶,Веретьевское,韦列季耶夫斯科耶,Russia,settlement,4,0.5,0.5
19021,4107786,韦列夏基,Верещакское,韦列夏克斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19022,4101130,贝斯特拉亚,Быстринское,贝斯特林斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19023,4101271,贝霍沃,Быховское,贝霍夫斯科耶,Russia,settlement,4,0.6666666666666666,0.2857142857142857
19024,4101328,贝乔克,Бычковское,贝奇科夫斯科耶,Russia,settlement,6,0.8571428571428571,0.1111111111111111
19025,4101539,比亚科沃,Бяковское,比亚科夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19026,4102337,瓦季科夫卡,Вадьковское,瓦季科夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19027,4103005,瓦卢耶茨,Валуецкое,瓦卢耶茨科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19028,4104885,瓦西里耶夫卡,Васильевское,瓦西利耶夫斯科耶,Russia,settlement,4,0.5,0.4
19029,4104886,瓦西里耶夫卡,Васильевское,瓦西利耶夫斯科耶,Russia,settlement,4,0.5,0.4
19030,4104887,瓦西里耶夫卡,Васильевское,瓦西利耶夫斯科耶,Russia,settlement,4,0.5,0.4
19031,4104888,瓦西里耶夫斯卡亚,Васильевское,瓦西利耶夫斯科耶,Russia,settlement,3,0.375,0.45454545454545453
19032,4104889,瓦西里耶夫卡,Васильевское,瓦西利耶夫斯科耶,Russia,settlement,4,0.5,0.4
19033,4105380,巴赫涅沃,Вахневское,瓦赫涅夫斯科耶,Russia,settlement,5,0.7142857142857143,0.2222222222222222
19034,4105416,瓦赫罗梅耶沃,Вахромеевское,瓦赫罗梅耶夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19035,4105597,弗韦坚斯卡亚戈特尼亚,Введено-Готнянское,韦杰诺·戈特尼扬斯科耶,Russia,settlement,9,0.8181818181818182,0.3125
19036,4106602,韦利科阿尔汉格尔斯科耶,Великоархангельское,韦利科阿尔汉格利斯科耶,Russia,settlement,1,0.09090909090909091,0.8333333333333334
19037,4238180,克拉斯诺耶,Красненское,克拉斯年斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19038,4238314,红联谊,Краснобратское,克拉斯诺布拉茨科耶,Russia,settlement,9,1.0,0.0
19039,4238364,克拉斯诺维奇,Красновичское,克拉斯诺维奇斯科耶,Russia,settlement,3,0.3333333333333333,0.6666666666666666
19040,4238719,克拉斯诺耶,Красное,克拉斯诺耶,Russia,settlement,0,0.0,1.0
19041,4238753,克拉斯诺兹纳缅斯科耶,Краснознаменское,克拉斯诺兹纳缅斯科耶,Russia,settlement,0,0.0,1.0
19042,4238784,红科萨尔,Краснокосаровское,克拉斯诺科萨罗夫斯科耶,Russia,settlement,9,0.8181818181818182,0.15384615384615385
19043,4238821,红利曼,Краснолиманское,克拉斯诺利曼斯科耶,Russia,settlement,7,0.7777777777777778,0.2
19044,4238823,红利普基,Краснолиповское,克拉斯诺利波夫斯科耶,Russia,settlement,9,0.9,0.07692307692307693
19045,4238824,克拉斯诺利皮耶,Краснолипьевское,克拉斯诺利皮耶夫斯科耶,Russia,settlement,4,0.36363636363636365,0.6363636363636364
19046,4238826,红洛格,Краснологское,克拉斯诺洛格斯科耶,Russia,settlement,7,0.7777777777777778,0.2
19047,4238828,红洛格,Краснологское,克拉斯诺洛格斯科耶,Russia,settlement,7,0.7777777777777778,0.2
19048,4238873,红十月,Краснооктябрьское,克拉斯诺奥克佳布里斯科耶,Russia,settlement,12,1.0,0.0
19049,4108542,上哈瓦,Верхнехавское,韦尔赫涅哈夫斯科耶,Russia,settlement,8,0.8888888888888888,0.09090909090909091
19050,4108549,上沙尔杰尼加,Верхнешарденгское,韦尔赫涅沙尔坚格斯科耶,Russia,settlement,9,0.8181818181818182,0.13333333333333333
19051,4109124,韦尔希,Верховское,韦尔霍夫斯科耶,Russia,settlement,5,0.7142857142857143,0.25
19052,4109125,韦尔霍夫斯科耶,Верховское,韦尔霍夫斯科耶,Russia,settlement,0,0.0,1.0
19053,4109183,韦尔霍波利耶,Верхопольское,韦尔霍波利斯科耶,Russia,settlement,2,0.25,0.75
19054,4109847,韦谢拉亚洛帕尼,Весёлолопанское,韦肖洛洛潘斯科耶,Russia,settlement,7,0.875,0.15384615384615385
19055,4109998,韦特列夫卡,Ветлевское,韦特列夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19056,4110121,韦秋特涅夫,Ветютневское,韦秋特涅夫斯科耶,Russia,settlement,3,0.375,0.625
19057,4110359,弗兹德鲁日诺耶,Вздруженское,弗兹德鲁任斯科耶,Russia,settlement,3,0.375,0.5
19058,1658805,索洛韦茨,Соловецкое,索洛韦茨科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19059,4244140,库布拉基,Кубраковское,库布拉科夫斯科耶,Russia,settlement,5,0.625,0.3333333333333333
19060,4244207,库瓦特卡,Куватское,库瓦茨科耶,Russia,settlement,3,0.6,0.2857142857142857
19061,4245183,库兹涅佐夫卡,Кузнецовское,库兹涅措夫斯科耶,Russia,settlement,4,0.5,0.4
19062,4245657,奎塔,Куйта,奎塔,Russia,settlement,0,0.0,1.0
19063,4245962,库拉吉,Кулажское,库拉日斯科耶,Russia,settlement,4,0.6666666666666666,0.2857142857142857
19064,4108303,上巴雷克列伊,Верхнебалыклейское,韦尔赫涅巴雷克列伊斯科耶,Russia,settlement,7,0.5833333333333334,0.38461538461538464
19065,4108314,上瓦尔扎,Верхневарженское,韦尔赫涅瓦尔任斯科耶,Russia,settlement,8,0.8,0.16666666666666666
19066,4108406,上伊科列茨,Верхнеикорецкое,韦尔赫涅伊科列茨科耶,Russia,settlement,6,0.6,0.36363636363636365
19067,4108425,上卡拉昌,Верхнекарачанское,韦尔赫涅卡拉昌斯科耶,Russia,settlement,7,0.7,0.2727272727272727
19068,4108448,上卢戈瓦特卡,Верхнелуговатское,韦尔赫涅卢戈瓦茨科耶,Russia,settlement,7,0.7,0.23076923076923078
19069,4108449,上马扎,Верхнемазовское,韦尔赫涅马佐夫斯科耶,Russia,settlement,9,0.9,0.08333333333333333
19070,4108452,上马蒙,Верхнемамонское,韦尔赫涅马莫恩斯科耶,Russia,settlement,9,0.9,0.08333333333333333
19071,4108477,上普拉维茨,Верхнеплавицкое,韦尔赫涅普拉维茨科耶,Russia,settlement,6,0.6,0.36363636363636365
19072,4108521,上托伊达,Верхнетойденское,韦尔赫涅托伊坚斯科耶,Russia,settlement,8,0.8,0.16666666666666666
19073,4108529,上图罗沃,Верхнетуровское,韦尔赫涅图罗夫斯科耶,Russia,settlement,8,0.8,0.16666666666666666
19074,4058229,阿泽伊,Азейское,阿泽伊斯科耶,Russia,settlement,3,0.5,0.5
19075,4058801,艾达罗沃,Айдаровское,艾达罗夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19076,4060200,阿库利奇,Акуличское,阿库利奇斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19077,4060518,阿拉尔,Аларь,阿拉里,Russia,settlement,1,0.3333333333333333,0.5
19078,4060639,阿尔加图伊,Алгатуйское,阿尔加图伊斯科耶,Russia,settlement,3,0.375,0.625
19079,4203108,伊尔格伊,Иргейское,伊尔格伊斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19080,4203124,伊尔多马特卡,Ирдоматское,伊尔多马茨科耶,Russia,settlement,3,0.42857142857142855,0.4444444444444444
19081,4203332,伊尔库茨克,Иркутское,伊尔库茨科耶,Russia,settlement,2,0.3333333333333333,0.5714285714285714
19082,4203595,伊萨耶夫斯科耶,Исаевское,伊萨耶夫斯科耶,Russia,settlement,0,0.0,1.0
19083,4204365,伊斯托布诺耶,Истобинское,伊斯托宾斯科耶,Russia,settlement,3,0.42857142857142855,0.4444444444444444
19084,4204452,伊斯托普基,Истопское,伊斯托普斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19085,4205562,伊希杰伊,Ишидейское,伊希杰伊斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19086,4253321,拉科马亚布达,Лакомобудское,拉科莫布茨科耶,Russia,settlement,5,0.7142857142857143,0.3
19087,4254449,拉普申斯卡亚,Лапшинское,拉普申斯科耶,Russia,settlement,2,0.3333333333333333,0.5
19088,4254566,拉林斯基,Ларинское,拉林斯科耶,Russia,settlement,2,0.4,0.5
19089,4254996,拉特诺耶,Латненское,拉特年斯科耶,Russia,settlement,3,0.5,0.42857142857142855
19090,4258476,列宁斯基,Ленинское,列宁斯科耶,Russia,settlement,2,0.4,0.5
19091,4054250,阿巴卡诺沃,Абакановское,阿巴卡诺夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19092,4055007,阿布拉莫夫卡,Абрамовское,阿布拉莫夫斯科耶,Russia,settlement,3,0.375,0.5555555555555556
19093,4208356,卡津卡,Казинское,卡津斯科耶,Russia,settlement,3,0.6,0.3333333333333333
19094,4110870,维济尔内,Визирнинское,维济尔宁斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19095,4110922,维济马,Визьменское,维济缅斯科耶,Russia,settlement,4,0.6666666666666666,0.2857142857142857
19096,4112372,韦捷姆利亚,Витемлянское,维捷姆良斯科耶,Russia,settlement,5,0.7142857142857143,0.2
19097,4112440,韦托夫卡,Витовское,维托夫斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19098,4112548,维赫利亚耶夫卡,Вихляевское,维赫利亚耶夫斯科耶,Russia,settlement,3,0.3333333333333333,0.6
19099,4113310,弗拉基米尔,Владимирское,弗拉季米尔斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19100,4113311,弗拉基米罗夫卡,Владимирское,弗拉季米尔斯科耶,Russia,settlement,5,0.625,0.25
19101,4113411,弗拉佐维奇,Влазовичское,弗拉佐维奇斯科耶,Russia,settlement,3,0.375,0.625
19102,4114906,沃兹涅先斯基,Вознесенское,沃兹涅先斯科耶,Russia,settlement,2,0.2857142857142857,0.625
19103,4242024,克鲁格洛耶,Круглянское,克鲁格良斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19104,4242202,克鲁佩茨,Крупецкое,克鲁佩茨科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19105,4242718,克雷日诺,Крыжинское,克雷任斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19106,4243589,库边斯科耶,Кубенское,库边斯科耶,Russia,settlement,0,0.0,1.0
19107,4061930,阿列克谢耶夫卡,Алексеевское,阿列克谢耶夫斯科耶,Russia,settlement,3,0.3333333333333333,0.6
19108,4061936,阿列克谢耶夫斯卡亚,Алексеевское,阿列克谢耶夫斯科耶,Russia,settlement,2,0.2222222222222222,0.6363636363636364
19109,4062150,阿列希霍,Алехинское,阿列欣斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19110,4062163,阿列申卡,Алешенское,阿列申斯科耶,Russia,settlement,3,0.5,0.42857142857142855
19111,4062175,阿列什尼亚,Алешинское,阿列申斯科耶,Russia,settlement,4,0.6666666666666666,0.2222222222222222
19112,4062184,阿列什科维奇,Алешковичское,阿列什科维奇斯科耶,Russia,settlement,3,0.3333333333333333,0.6666666666666666
19113,4062193,阿列什基,Алешковское,阿列什科夫斯科耶,Russia,settlement,5,0.625,0.3333333333333333
19114,4062500,阿尔金,Алкинское,阿尔金斯科耶,Russia,settlement,3,0.5,0.5
19115,4215692,卡尔片科沃,Карпенковское,卡尔片科夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19116,4216405,卡雷姆斯克,Карымское,卡雷姆斯科耶,Russia,settlement,2,0.3333333333333333,0.5714285714285714
19117,4217186,卡塔尔别伊,Катарбейское,卡塔尔别伊斯科耶,Russia,settlement,3,0.375,0.625
19118,4217195,卡塔尔马,Катарминское,卡塔尔明斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19119,4218028,卡丘格,Качугское,卡丘格斯科耶,Russia,settlement,3,0.5,0.5
19120,4218183,卡希尔斯科耶,Каширское,卡希尔斯科耶,Russia,settlement,0,0.0,1.0
19121,4209922,卡利诺沃,Калиновское,卡利诺夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19122,4210363,卡尔图克,Калтукское,卡尔图克斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19123,4211137,卡缅诺-安加尔斯克,Каменно-Ангарское,卡缅诺·安加尔斯科耶,Russia,settlement,3,0.3,0.5833333333333334
19124,4211143,卡缅诺-韦尔霍夫卡,Каменно-Верховское,卡缅诺·韦尔霍夫斯科耶,Russia,settlement,4,0.36363636363636365,0.5384615384615384
19125,4211151,卡缅诺-斯捷普诺耶,Каменно-Степное,卡缅诺·斯捷普诺耶,Russia,settlement,1,0.1111111111111111,0.8
19126,4072573,阿法纳索沃,Афанасовское,阿法纳索夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19127,4072706,阿法纳西耶瓦,Афанасьевское,阿法纳西耶夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19128,4074116,巴巴盖,Бабагайское,巴巴盖斯科耶,Russia,settlement,3,0.5,0.5
19129,4074588,巴布什基诺,Бабушкинское,巴布什金斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19130,4074623,巴比亚科沃,Бабяковское,巴比亚科夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19131,4074637,巴夫列内,Бавленское,巴夫连斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19132,4307291,梅德韦杰沃,Медведевское,梅德韦杰夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19133,4307298,莫谢耶沃,Мосеевское,莫谢耶夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19134,4307321,奥隆基,Олонки,奥洛恩基,Russia,settlement,2,0.5,0.4
19135,4307343,波戈列洛沃,Погореловское,波戈列洛夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19136,4307350,阿诺皮诺,Анопино,阿诺皮诺,Russia,settlement,0,0.0,1.0
19137,4307352,韦利科德沃尔斯基,Великодворский,韦利科德沃尔斯基,Russia,settlement,0,0.0,1.0
19138,4307353,多布里亚季诺,Добрятино,多布里亚季诺,Russia,settlement,0,0.0,1.0
19139,4307354,佐洛特科沃,Золотково,佐洛特科沃,Russia,settlement,0,0.0,1.0
19140,4307355,伊万尼希,Иванищи,伊瓦尼希,Russia,settlement,1,0.25,0.6
19141,4307356,红埃霍,Красное Эхо,克拉斯诺耶·埃霍,Russia,settlement,6,0.75,0.2222222222222222
19142,4307357,梅济诺夫斯基,Мезиновский,梅济诺夫斯基,Russia,settlement,0,0.0,1.0
19143,4307360,乌尔舍利斯基,Уршельский,乌尔舍利斯基,Russia,settlement,0,0.0,1.0
19144,4307375,皮亚托夫斯卡亚,Пятовское,皮亚托夫斯科耶,Russia,settlement,2,0.2857142857142857,0.5555555555555556
19145,4307392,谢列德基诺,Середкино,谢列德基诺,Russia,settlement,0,0.0,1.0
19146,4211421,卡缅卡,Каменское,卡缅斯科耶,Russia,settlement,3,0.6,0.3333333333333333
19147,4211424,卡缅,Каменское,卡缅斯科耶,Russia,settlement,3,0.6,0.4
19148,4211432,卡缅斯基胡托尔,Каменскохуторское,卡缅斯科胡托尔斯科耶,Russia,settlement,4,0.4,0.5454545454545454
19149,4211619,卡明斯基,Каминское,卡明斯科耶,Russia,settlement,2,0.4,0.5
19150,4081800,别列尼希诺,Беленихинское,别列尼欣斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19151,4082271,别洛沃德卡,Беловодское,别洛沃茨科耶,Russia,settlement,3,0.5,0.375
19152,4082291,别洛夫斯科耶,Беловское,别洛夫斯科耶,Russia,settlement,0,0.0,1.0
19153,4082357,别洛戈里耶,Белогорьевское,别洛戈里耶夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5555555555555556
19154,4082541,白克列斯特,Белокрестское,别洛克列斯茨科耶,Russia,settlement,5,0.625,0.3
19155,4083267,别利科沃,Бельковское,别利科夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19156,4083333,别利斯克,Бельское,别利斯科耶,Russia,settlement,2,0.4,0.5
19157,4060805,阿列伊尼科沃,Алейниковское,阿列伊尼科夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19158,4061021,亚历山德罗夫卡-顿斯卡亚,Александро-Донское,阿列克桑德罗·多恩斯科耶,Russia,settlement,10,0.8333333333333334,0.14285714285714285
19159,4061523,亚历山德罗夫斯克,Александровск,阿列克桑德罗夫斯克,Russia,settlement,4,0.4444444444444444,0.4166666666666667
19160,4061524,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19161,4061526,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19162,4061532,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19163,4061533,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19164,4061534,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19165,4061535,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19166,4061536,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19167,4061537,亚历山德罗夫卡,Александровское,阿列克桑德罗夫斯科耶,Russia,settlement,7,0.7,0.21428571428571427
19168,4246886,库马列伊卡,Кумарейское,库马列伊斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19169,4247180,昆杜伊,Кундуйское,昆杜伊斯科耶,Russia,settlement,3,0.5,0.5
19170,4247282,库诺斯季,Куностьское,库诺斯季斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19171,4247477,库皮诺,Купинское,库平斯科耶,Russia,settlement,4,0.8,0.14285714285714285
19172,4247607,库普里亚诺沃,Куприяновское,库普里亚诺夫斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19173,4247924,库尔巴托沃,Курбатовское,库尔巴托夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19174,4248369,库里洛沃,Куриловское,库里洛夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19175,4067658,安图舍沃,Антушевское,安图舍夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19176,4067863,阿尼科沃,Аньковское,安科夫斯科耶,Russia,settlement,5,0.8333333333333334,0.1111111111111111
19177,4068865,阿尔古诺沃,Аргуновское,阿尔古诺夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19178,4069119,阿尔扎诺夫斯卡亚,Аржановское,阿尔扎诺夫斯科耶,Russia,settlement,2,0.25,0.6
19179,4125704,沃罗诺夫洛格,Вороновологское,沃罗诺沃洛格斯科耶,Russia,settlement,4,0.4444444444444444,0.5
19180,4125720,沃罗诺沃,Вороновское,沃罗诺夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19181,4125739,沃罗诺克,Воронокское,沃罗诺克斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19182,4125830,沃龙佐夫卡,Воронцовское,沃罗恩措夫斯科耶,Russia,settlement,6,0.75,0.18181818181818182
19183,4126643,沃斯托奇诺耶,Восточный,沃斯托奇内,Russia,settlement,2,0.3333333333333333,0.5714285714285714
19184,4126674,沃斯特罗耶,Востровское,沃斯特罗夫斯科耶,Russia,settlement,3,0.375,0.625
19185,4127996,弗托罗沃,Второвское,弗托罗夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19186,4129325,维索科耶,Высокинское,维索金斯科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19187,4129381,维索科耶,Высоковское,维索科夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19188,4129496,维索科耶,Высокское,维索克斯科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19189,4129497,维索科耶,Высокское,维索克斯科耶,Russia,settlement,2,0.3333333333333333,0.6666666666666666
19190,4130257,维亚兹诺瓦托夫卡,Вязноватовское,维亚兹诺瓦托夫斯科耶,Russia,settlement,3,0.3,0.6363636363636364
19191,4130340,维亚佐夫卡,Вязовское,维亚佐夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19192,4069461,阿尔基诺,Аркинское,阿尔金斯科耶,Russia,settlement,4,0.6666666666666666,0.25
19193,4070383,阿尔秋希诺,Артюшинское,阿尔秋申斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19194,4070389,阿尔秋什基诺,Артюшкинское,阿尔秋什金斯科耶,Russia,settlement,4,0.5,0.4
19195,4070653,阿尔汉格尔斯科耶,Архангельское,阿尔汉格利斯科耶,Russia,settlement,1,0.125,0.7777777777777778
19196,4070657,阿尔汉格尔斯科耶,Архангельское,阿尔汉格利斯科耶,Russia,settlement,1,0.125,0.7777777777777778
19197,4070815,阿尔希波夫卡,Архиповское,阿尔希波夫斯科耶,Russia,settlement,3,0.375,0.5555555555555556
19198,4070969,阿尔切季诺,Арчединское,阿尔切金斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19199,4071013,阿尔尚,Аршанское,阿尔尚斯科耶,Russia,settlement,3,0.5,0.5
19200,4071226,阿谢尔霍沃,Асерховское,阿谢尔霍夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19201,4063278,阿雷莫夫卡,Алымовское,阿雷莫夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19202,4063762,阿利亚特,Аляты,阿利亚特,Russia,settlement,0,0.0,1.0
19203,4063858,阿廖什金,Алёшкинское,阿廖什金斯科耶,Russia,settlement,3,0.42857142857142855,0.5714285714285714
19204,4065072,安加尔斯基,Ангарский,安加尔斯基,Russia,settlement,0,0.0,1.0
19205,4065776,安德烈耶夫斯科耶,Андреевское,安德列耶夫斯科耶,Russia,settlement,1,0.125,0.7777777777777778
19206,4065777,安德烈耶夫斯卡亚,Андреевское,安德列耶夫斯科耶,Russia,settlement,3,0.375,0.45454545454545453
19207,4065778,安德烈耶夫卡,Андреевское,安德列耶夫斯科耶,Russia,settlement,4,0.5,0.4
19208,4065782,安德烈耶沃,Андреевское,安德列耶夫斯科耶,Russia,settlement,5,0.625,0.3
19209,4066138,安德留希诺,Андрюшинское,安德留申斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19210,4066760,安诺夫卡,Анновское,安诺夫斯科耶,Russia,settlement,3,0.5,0.42857142857142855
19211,4307423,乌克尔,Укыр,乌克尔,Russia,settlement,0,0.0,1.0
19212,4307445,霍霍尔斯克,Хохорск,霍霍尔斯克,Russia,settlement,0,0.0,1.0
19213,4307482,沃斯克列先斯科耶,Воскресенское,沃斯克列先斯科耶,Russia,settlement,0,0.0,1.0
19214,4307483,扎列西耶,Залесское,扎列斯科耶,Russia,settlement,2,0.4,0.5
19215,4307484,连季耶沃,Лентьевское,连季耶夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19216,4307487,梅兹任斯科耶,Мезженское,梅兹任斯科耶,Russia,settlement,0,0.0,1.0
19217,4307488,莫德诺,Моденское,莫坚斯科耶,Russia,settlement,4,0.8,0.14285714285714285
19218,4307489,尼基福罗沃,Никифоровское,尼基福罗夫斯科耶,Russia,settlement,4,0.5,0.4444444444444444
19219,4307490,尼古拉,Никольское,尼科利斯科耶,Russia,settlement,5,0.8333333333333334,0.125
19220,4307491,尼科利斯科耶,Никольское,尼科利斯科耶,Russia,settlement,0,0.0,1.0
19221,4307493,索什涅沃,Сошневское,索什涅夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19222,4307494,乌斯秋日纳,Устюженское,乌斯秋任斯科耶,Russia,settlement,4,0.5714285714285714,0.3333333333333333
19223,4307495,尤吉,Югское,尤格斯科耶,Russia,settlement,4,0.8,0.16666666666666666
19224,4307510,热利亚博夫,имени Желябова,伊梅尼·热利亚博瓦,Russia,settlement,5,0.5555555555555556,0.4
19225,4085515,别廖佐夫卡,Берёзовское,别廖佐夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19226,4085516,别廖佐夫卡,Берёзовское,别廖佐夫斯科耶,Russia,settlement,3,0.42857142857142855,0.5
19227,4085521,别廖佐沃,Берёзовское,别廖佐夫斯科耶,Russia,settlement,4,0.5714285714285714,0.375
19228,4086039,别赫捷耶夫卡,Бехтеевское,别赫捷耶夫斯科耶,Russia,settlement,3,0.375,0.5555555555555556
