wiki_id	label_zh	label_ru	country	type
http://www.wikidata.org/entity/Q25873	貝瑞佐夫斯基	Борис Вадимович Березовский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q42904	季马·比兰	Дима Билан	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q48034	瓦西里·伊萬諾維奇·彼得羅夫	Василий Иванович Петров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q48041	德米特里·季莫费耶维奇·亚佐夫	Дмитрий Тимофеевич Язов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q48051	維多·庫里卡夫	Виктор Георгиевич Куликов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q11659	娜迪亚·佩特洛娃	Надежда Викторовна Петрова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q26233	羅曼·諾伊施泰特	Роман Петрович Нойштедтер	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q113173	根纳季·亚纳耶夫	Геннадий Иванович Янаев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q181573	法齊爾·伊斯坎德爾	Фазиль Абдулович Искандер	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q182452	根纳季·安德烈耶维奇·久加诺夫	Геннадий Андреевич Зюганов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q24583	魯斯坦·卡達莫夫	Хамдамов, Рустам Усманович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q152298	戈尔曼·季托夫	Герман Степанович Титов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q152318	斯維特蘭娜·薩維茨卡婭	Светлана Евгеньевна Савицкая	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q182654	瓦伦蒂娜·马特维严科	Валентина Ивановна Матвиенко	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q158078	阿尔弗雷德·加里耶维奇·施尼特凯	Альфред Гарриевич Шнитке	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q18066	艾杜瓦德·烏斯賓斯基	Эдуард Успенский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q157642	弗拉基米爾·阿諾爾德	Владимир Игоревич Арнольд	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q157785	弗拉基米尔·达维多维奇·阿什肯纳齐	Владимир Давидович Ашкенази	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q55208	安德烈·康查洛夫斯基	Андрей Сергеевич Кончаловский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q55207	尼基塔·米亥科夫	Никита Сергеевич Михалков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q48097	奧加科夫	Николай Васильевич Огарков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q52412	斯坦尼斯拉夫·彼得羅夫	Станислав Евграфович Петров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q54977	亚历山大·马斯利亚科夫	Александр Васильевич Масляков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q188296	鲍里斯·维亚切斯拉沃维奇·格雷兹洛夫	Борис Вячеславович Грызлов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q58813	杜克·烏馬羅夫	Доку Хаматович Умаров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q59145	安里‧卡古許	Хагуш, Анри Енверович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q188128	阿列克谢·阿布里科索夫	Алексей Алексеевич Абрикосов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q31081	伊琳娜·普里瓦洛娃	Привалова, Ирина Анатольевна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q131240	安娜·波利特科夫斯卡娅	Анна Степановна Политковская	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q30487	米哈伊尔·戈尔巴乔夫	Михаил Сергеевич Горбачёв	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q150080	米哈伊尔·弗拉德科夫	Михаил Ефимович Фрадков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q151040	阿列克謝二世	Алексий II	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q183509	伊利亚·普里高津	Пригожин, Илья Романович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q183535	文尼亚民·斯梅霍夫	Вениамин Борисович Смехов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q188921	伊戈尔·德尼索夫	Игорь Денисов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q189008	康斯坦丁·沙里恩洛夫	Зырянов, Константин Георгиевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q184261	尤里·日爾科夫	Жирков, Юрий Валентинович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q156379	尤里·米哈伊洛维奇·卢日科夫	Юрий Михайлович Лужков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q156546	尤里·巴什米特	Юрий Абрамович Башмет	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q27104	安娜斯塔西亚·鲁斯基赫	Анастасия Владимировна Русских	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q152503	米哈伊尔·霍多尔科夫斯基	Михаил Борисович Ходорковский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q116789	鲍里斯·帕勒根	Парыгин, Борис Дмитриевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q116922	羅曼·佐布寧	Зобнин, Роман Сергеевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q59416	阿蓮娜·列奧諾娃	Леонова, Алёна Игоревна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q183279	若雷斯·阿尔费罗夫	Жорес Иванович Алфёров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q49606	尤里·弗拉索夫	Юрий Петрович Власов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q51094	尤里·舍夫丘克	Юрий Юлианович Шевчук	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q52224	謝爾蓋·盧基揚年科	Сергей Васильевич Лукьяненко	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q190884	维克托·斯捷潘诺维奇·切尔诺梅尔金	Виктор Степанович Черномырдин	http://www.wikidata.org/entity/Q159	person
